Anulada;T_doc_Com;Desc_tipo_doc;Cl_Factura;Fe_Factura;Canal;tipo_persona;Resp_Pago;Poblacion;Vendedor;Sector;Material;DenominaciOn;Cant_Fact;Valor_Neto;Impuesto;Segmento;Marca;F_Pedido;Cant_desp;C_Material;Tot_C_Vta
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;SW207ME;SANDUCHERA PRIMA 2 PANES 760W ANTIADEREN;1;17,16;2,06;ECM_VMA;PRIMA;31/5/2022;2;67,16;67,16
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;BVSTDC3392-013;CAFETERA OSTER 45TZ AUTOM NEGRO ASAS LAT;1;66,27;7,95;ECM_VMA;OSTER;31/5/2022;1;41,12;41,12
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;AF-600;FREIDORA/AIRE PRIMA 1700W 5.7LT NEG;2;186,66;22,39;ECM_VMA;PRIMA;31/5/2022;1;110,27;110,27
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;CKSTAF40D-013;FREIDORA/AIRE OSTER 1000W 4LT DIGITAL;1;122,73;14,73;ECM_VMA;OSTER;31/5/2022;2;71,8;71,8
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;RC3018;OLLA ARROC PRIMA 700W 10TZ 1.8L DIG BLAN;1;23,47;2,82;ECM_VMA;PRIMA;31/5/2022;1;23,68;23,68
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;BVSTKT3177W-013;TETERA INAL OSTER 1.7LT;2;64,46;7,74;ECM_VMA;OSTER;31/5/2022;1;41,42;41,42
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;CKSTPCEC6801;MULTI-OLLA OSTER 1000W 5.7L 12EN1 SILVER;1;132,08;15,85;ECM_VMA;OSTER;31/5/2022;1;82,98;82,98
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;0;RC1018D-BL;OLLA ARROCERA 10 CUP 1.8LT PRIMA NEGRO;1;29,45;3,53;ECM_VMA;PRIMA;31/5/2022;1;18,7;18,7
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;GCSTBS4801L-013;PLANCHA OSTER 1200W 180ML TEMP.V AZUL/NE;1;13,97;1,68;ECM_VMA;OSTER;31/5/2022;1;7,79;7,79
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;BLST4655-013;LICU OSTER 700W 3VL 1.25 CLASIC MEX CROM;1;64,12;7,69;ECM_VMA;OSTER;31/5/2022;1;45,93;45,93
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;2499-013;BATI OSTER 240W 5VL D/MANO TURBO BLANCO;1;25,82;3,1;ECM_VMA;OSTER;31/5/2022;2;16,61;16,61
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;CKSTDF1111-013;OLLA FREIDORA OSTER 1500W 3LT 30MIN NEGR;1;81,34;9,76;ECM_VMA;OSTER;31/5/2022;0;0;0
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;P90D25AP-A3;MICROONDA PRIMA 900W 25LT DIGIT. BLANCO;2;160,16;19,22;ECM_VMA;PRIMA;31/5/2022;0;0;0
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;BVSTKT3177W-013;TETERA INAL OSTER 1.7LT;1;44,81;5,38;ECM_VMA;OSTER;31/5/2022;1;20,71;20,71
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;CKSTAFOV3-013;FREIDORA AIRE OSTER 10LT DIG/INCLUYE ACC;1;299,09;35,89;ECM_VMA;OSTER;31/5/2022;1;125,81;125,81
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;GCSTBS6003-013;PLANCHA VAPOR OSTER 1250W AZUL ANTI-ADHE;1;31,45;3,77;ECM_VMA;OSTER;31/5/2022;1;13,32;13,32
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;4792-013;OLLA PRESION OSTER 7LT 4 VALVULA SEG.;2;128,44;15,41;ECM_VMA;OSTER;31/5/2022;2;60,62;60,62
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;CKSTAF7601-013;FREIDORA/AIRE OSTER 1500W 3.2L 30MIN NEG;1;155,01;18,6;ECM_VMA;OSTER;31/5/2022;1;67,71;67,71
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;HCSTFI1510-013;ALISADORA OSTER CABELLO GRIS CERAM 6NIV;1;65,08;7,81;ECM_VMA;OSTER;31/5/2022;1;34,39;34,39
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;SW207ME;SANDUCHERA PRIMA 2 PANES 760W ANTIADEREN;1;24,13;2,9;ECM_VMA;PRIMA;31/5/2022;1;67,16;67,16
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;AF-600;FREIDORA/AIRE PRIMA 1700W 5.7LT NEG;2;262,42;31,49;ECM_VMA;PRIMA;31/5/2022;2;110,27;110,27
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;9;T-26131;JGO CUCHILLO OSTER 14PZ SILICON SILVER;1;67,43;8,09;ECM_VMA;OSTER;31/5/2022;1;43,45;43,45
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;GCSTBS4801L-013;PLANCHA OSTER 1200W 180ML TEMP.V AZUL/NE;3;58,29;6,99;ECM_VMA;OSTER;31/5/2022;3;23,38;23,38
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;CKSTSM2885-013;SANDUCHERA OSTER 2 REBANADA 750W NEGRO;1;29,55;3,55;ECM_VMA;OSTER;31/5/2022;1;13,74;13,74
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;CG120W-012-000;SANDUCHERA OSTER 3EN1/WAFLERA 1500W;1;95;11,4;ECM_VMA;OSTER;31/5/2022;1;43,07;43,07
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;HM9105E-GEN;BATI D/MANO PRIMA 6 VEL/TURBO/ 120V/NEGR;1;24,4;2,93;ECM_VMA;PRIMA;31/5/2022;1;10,56;10,56
NO ANULADO;M;Factura;ZF15;1/6/2022;CO;Natural;1000005028;QUITO;3000000248;1;HCSTFI2900-013;ALISADORA OSTER 6 NIV CABELLO SALON PRO;1;42,11;5,05;ECM_VMA;OSTER;31/5/2022;1;14,69;14,69
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011627;0;3000000020;1;BLST4655-013;LICU OSTER 700W 3VL 1.25 CLASIC MEX CROM;1;71,43;8,57;GQM_MCH;OSTER;14/3/2022;1;45,48;45,48
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000002106;0;3000000248;11;MB-RCAR26;RECARGA FRAGANCIA BLUE AZURE MAX BENJAMI;2;6,34;0,76;TPC_SAM;MAX  BENJAMIN;14/3/2022;2;8,08;8,08
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000004223;0;3000000171;1;RS-14DJ1HN;VINERA PRIMA 5 PIE 38 BOT. MADERA SILVER;1;204;24,48;GQM_MCH;PRIMA;14/3/2022;1;212,2;212,2
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;3000000301;0;3000000171;1;CO425ST;SECADORA CABELLO CONAIR 1875W TURQUE 2VL;1;20,09;2,41;GQM_MCH;CONAIR;14/3/2022;1;19,76;19,76
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011630;0;3000000020;6;FS45-A;VENTILADOR PRIMA 3 VEL;1;22,46;2,7;GQM_MCH;PRIMA;14/3/2022;1;13,81;13,81
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011631;0;3000000171;1;CKSTRC7030S-013;OLLA ARROC MULTI-FUN OSTER 900W 12T/SOFR;1;59,29;7,11;GQM_MCH;OSTER;14/3/2022;1;34,38;34,38
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000002106;0;3000000248;11;8464C11177K67380;CENTRO MESA PRINCESS B JIHLAVA CRISTAL;1;33,96;4,08;TPC_MCH;B JIHLAVA;14/3/2022;1;30,28;30,28
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011635;0;3000000020;1;AF-611CE;FREIDORA/AIRE PRIMA 1400 W 3.2LT CERAMIC;1;64,89;7,79;GQM_MCH;PRIMA;14/3/2022;1;36,52;36,52
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011634;0;3000000171;1;AF-600;FREIDORA/AIRE PRIMA 1700W 5.7LT NEG;1;92,67;11,12;GQM_MCH;PRIMA;14/3/2022;1;55,13;55,13
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011636;0;3000000171;1;BLST4655-013;LICU OSTER 700W 3VL 1.25 CLASIC MEX CROM;1;71,43;8,57;GQM_MCH;OSTER;14/3/2022;1;45,48;45,48
NO ANULADO;M;Factura;ZF04;14/3/2022;RE;Juridico;1000000671;GUAYAQUIL;3000000248;8;SWITC000037;SWITCH PLANCHA PRIMA A VAPOR;1;0,2;0,02;STT_FMR;NULL;25/1/2022;0;0,19;0,19
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011637;0;3000000020;10;CKSTRC2811-011;BANDEJA VAPORERA OSTER C/CARTON ACCES;1;1,92;0,23;GQM_MCH;OSTER;14/3/2022;1;1,02;1,02
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011637;0;3000000020;1;FPSTJE316W-013;EXTRAC OSTER 400W 1VL 500ML JARRA BLANCO;1;57,86;6,95;GQM_MCH;OSTER;14/3/2022;1;36,18;36,18
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011637;0;3000000020;1;6028-013;OLLA ARROC OSTER 500W 7T 1.2L SOFRIT SIL;1;42,7;5,12;GQM_MCH;OSTER;14/3/2022;1;27,01;27,01
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000008389;0;3000000171;0;ALDR0500BOTFLT;ALCOHOL ANTI-BACT 500ML TAPA FILOPTOP;1;2;0;GQM_MCH;DR ALCOHOL;14/3/2022;1;1,35;1,35
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000008389;0;3000000171;1;WKRCN18-PM;OLLA ARROC WESTINGHOUSE 700W 10TZ BLANCO;1;18,75;2,25;GQM_MCH;WESTINGHOUSE;14/3/2022;1;19,9;19,9
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000008389;0;3000000171;1;BVSTDCDW12B-013;CAFETERA OSTER FILTRO 900W NEGRO 12TZ;1;25,71;3,08;GQM_MCH;OSTER;14/3/2022;1;16,08;16,08
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000008389;0;3000000171;6;FS45-A;VENTILADOR PRIMA 3 VEL;1;22,46;2,7;GQM_MCH;PRIMA;14/3/2022;1;13,81;13,81
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011638;0;3000000075;11;6483162;PORTAVELA DISCUS CLARO CRISTAL ORREFORS;1;44,64;5,36;TPC_SAM;ORREFORS;14/3/2022;1;22,68;22,68
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Relacionado;1000011639;0;3000000075;11;4256091;MARCO FOTO GRAFFIT 10X15CM CHRISTOFLE PL;1;325;39;TPC_SAM;CHRISTOFLE;14/3/2022;1;166,18;166,18
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000001985;0;3000000171;1;BLSTPYG1210RBG-013;LICU OSTER 600W 3VL 1.5L REVERS ROJO;1;108,6;13,03;GQM_MCH;OSTER;14/3/2022;1;62,94;62,94
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011640;0;3000000020;1;WKTT309-PM;TOSTADORA WESTINGHOUSE 4REBANADA C/BANDE;1;25,89;3,11;GQM_MCH;WESTINGHOUSE;14/3/2022;1;25,08;25,08
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011640;0;3000000020;1;FPSTJU4176-013;EXPRIMIDOR OSTER 75W 500ML AUTOM NEGRO;1;36,52;4,38;GQM_MCH;OSTER;14/3/2022;1;22,96;22,96
NO ANULADO;M;Factura;ZF03;14/3/2022;RE;Natural;1000011640;0;3000000020;1;BVSTDCP12B-013;CAFETERA OSTER 900W 12TZ NEGRO C/FILTRO;1;44,7;5,36;GQM_MCH;OSTER;14/3/2022;1;28,48;28,48
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011136;0;3000000325;6;OSF818-LA013;VENTILADOR OSTER PEDESTAL 18PULG/5 ASPAS;1;37,7;4,52;GQM_MCH;OSTER;15/3/2022;1;25,98;25,98
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011641;0;3000000171;1;BLST4655-013;LICU OSTER 700W 3VL 1.25 CLASIC MEX CROM;1;71,43;8,57;GQM_MCH;OSTER;15/3/2022;1;45,48;45,48
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011641;0;3000000171;1;2499-013;BATI OSTER 240W 5VL D/MANO TURBO BLANCO;1;25,96;3,12;GQM_MCH;OSTER;15/3/2022;1;16,67;16,67
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011641;0;3000000171;1;FPSTFP1355-013;PROCESADOR OSTER 2VL 10TZ CHUCH S SILVER;1;88,19;10,58;GQM_MCH;OSTER;15/3/2022;1;54,93;54,93
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011641;0;3000000171;1;CKSTSM3884-013;SANDUCHERA OSTER 1680W PLANCHA 1680W SIL;1;85,13;10,22;GQM_MCH;OSTER;15/3/2022;1;56,33;56,33
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011641;0;3000000171;1;CKSTSM3891-013;SANDUCHERA OSTER 2PA/4BOC REMOV 700W NEG;1;28,12;3,37;GQM_MCH;OSTER;15/3/2022;1;20,19;20,19
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011641;0;3000000171;1;P90D25AP-A3;MICROONDA PRIMA 900W 25LT DIGIT. BLANCO;1;80,36;9,64;GQM_MCH;PRIMA;15/3/2022;1;54,85;54,85
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011642;0;3000000325;12;718-90652;FLOR ARTIF DECORE C/MACETERO 13CM PLAST;2;9,64;1,16;GQM_MCH;DECORE;15/3/2022;2;4,02;4,02
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000007895;SAMBORONDON;3000000099;11;2807194;COPA CHAMP HARCOURT X2 ROJO CRISTAL BACC;1;245,79;29,49;TPC_SAM;BACCARAT;15/3/2022;1;234,09;234,09
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011644;0;3000000171;2;92474630;AUDIFONO SONY INT 9MM C.REMO/MICRO NEGRO;1;11,09;1,33;GQM_MCH;SONY;15/3/2022;1;8,53;8,53
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000009974;GUAYAQUIL;3000000009;11;7979J86079J97070;SALERO CALYPSO PLATEADO CRISTAL BOHEMIA;2;33;3,96;TPC_SAM;B JIHLAVA;15/3/2022;2;19,13;19,13
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000009974;GUAYAQUIL;3000000009;11;8464C11177K67380;CENTRO MESA PRINCESS B JIHLAVA CRISTAL;1;65,22;7,83;TPC_SAM;B JIHLAVA;15/3/2022;1;30,28;30,28
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000009974;GUAYAQUIL;3000000009;11;7949J49179J97080;DECANTADOR CALYPSO PLATEADO B JIHLAVA CR;1;93,5;11,21;TPC_SAM;B JIHLAVA;15/3/2022;1;43,61;43,61
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000009974;GUAYAQUIL;3000000009;11;MB-CAR26;FRAGANCIA CARRO DISPENSADOR BLUE AZURE D;1;12,05;1,45;TPC_SAM;MAX  BENJAMIN;15/3/2022;1;8,41;8,41
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000008879;0;3000000325;1;GCSTBS4801R-013;PLANCHA OSTER 1200W 180ML TEMP.V ROJO/NE;1;13,87;1,66;GQM_MCH;OSTER;15/3/2022;1;7,79;7,79
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000009974;GUAYAQUIL;3000000009;11;1009252;DAYSI CON FLORES MATE LLADRO PORCELANA;1;523,66;62,84;TPC_SAM;LLADRO;15/3/2022;1;284,96;284,96
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000006291;0;3000000099;11;7949J49179J97080;DECANTADOR CALYPSO PLATEADO B JIHLAVA CR;1;106,25;12,75;TPC_SAM;B JIHLAVA;15/3/2022;1;43,61;43,61
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011645;0;3000000171;0;700090830-060;ALMOHADA BR BEAUTYREST ALOE 60X40X15;1;35,71;4,29;GQM_MCH;SIMMONS;15/3/2022;1;22,02;22,02
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011050;0;3000000171;1;4728-12;OLLA ARROC OSTER 500W 7T 1.2L MULTIU BLA;1;35,76;4,29;GQM_MCH;OSTER;15/3/2022;1;24,09;24,09
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011646;0;3000000325;1;BLSTAA4961-011;CUCHILLA OSTER PICA HIELO ACERO INOX;1;4,96;0,6;GQM_MCH;OSTER;15/3/2022;1;2,47;2,47
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000004752;0;3000000119;11;9601006;VELA ROJO CHRISTOFLE CERA;2;26,79;3,21;TPC_MCH;CHRISTOFLE;15/3/2022;2;14,18;14,18
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011647;0;3000000171;1;6030-013;OLLA ARROC OSTER 900W 12T 2.2L SOFRI SIL;1;46,32;5,55;GQM_MCH;OSTER;15/3/2022;1;34,12;34,12
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011647;0;3000000171;9;OS-16723;SARTEN OSTER ANTI-ADH ROJO ALUMINIO 30CM;1;10,71;1,29;GQM_MCH;OSTER;15/3/2022;1;12,12;12,12
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Relacionado;3000000066;MACHALA;3000000325;0;ALDR0250BOTFLT;ALCOHOL ANTI-BACT 250ML TAPA FILOPTOP;1;0,98;0;GQM_MCH;DR ALCOHOL;15/3/2022;1;0,49;0,49
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000010944;0;3000000325;12;715-0480628;CORTINA CASA TOSKA 54X90PUL V.COLOR POLI;2;42,46;5,1;GQM_MCH;TOSKANA;15/3/2022;2;21,28;21,28
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011651;0;3000000325;1;GCSTBV4112-013;PLANCHA OSTER 1000W TEMP VARIAB TURQUEZA;1;15,91;1,91;GQM_MCH;OSTER;15/3/2022;1;8,77;8,77
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000005430;MACHALA;3000000171;1;FPSTFP1355-013;PROCESADOR OSTER 2VL 10TZ CHUCH S SILVER;1;97,99;11,76;GQM_MCH;OSTER;15/3/2022;1;54,92;54,92
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000005442;0;3000000009;11;7511309;PASTA LIMPIEZA CHRISTOFLE CREMA;2;44,64;5,36;TPC_SAM;CHRISTOFLE;15/3/2022;2;2,85;2,85
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011545;0;3000000119;11;9319C23077K57250;COPA V. TINTO BAMBOO VERDE B JIHLAVA CRI;6;101,76;12,21;TPC_MCH;B JIHLAVA;15/3/2022;6;43,07;43,07
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011652;0;3000000171;6;MSAF-24CRD;SPLIT PRIMA 24000BTU T.ESPEJO ECO-INVERT;1;587,31;70,48;GQM_MCH;PRIMA;15/3/2022;1;333,64;333,64
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011652;0;3000000171;3;DSC-J10L;CAMARA SONY LCD 6.7 16.1MP 4XZOOM OPT;1;0,09;0,01;GQM_MCH;SONY;15/3/2022;1;159,2;159,2
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011545;0;3000000325;12;704-430395;ADORNO MOLTEN SOPLADO A MANOXL;1;75,89;9,11;GQM_MCH;SIN MARCA;15/3/2022;1;58,03;58,03
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011653;0;3000000171;1;CKSTAF7601-013;FREIDORA/AIRE OSTER 1500W 3.2L 30MIN NEG;1;110,64;13,28;GQM_MCH;OSTER;15/3/2022;1;67,58;67,58
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011653;0;3000000171;1;BDEM925AFO-P1W;MICROONDA BLACK&DECK BLANCO 0.90 P3;1;98,04;11,76;GQM_MCH;BLACK&DECKER;15/3/2022;1;73,51;73,51
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011654;0;3000000325;1;BVSTDCP12B-013;CAFETERA OSTER 900W 12TZ NEGRO C/FILTRO;1;44,7;5,36;GQM_MCH;OSTER;15/3/2022;1;28,49;28,49
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000004870;0;3000000325;1;CKSTSM2885-013;SANDUCHERA OSTER 2 REBANADA 750W NEGRO;1;21,1;2,53;GQM_MCH;OSTER;15/3/2022;1;13,57;13,57
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000006930;0;3000000119;11;8479J83086J68273;MARCO DE FOTO PALOMA MATE B JIHLAVA CRIS;2;87,5;10,5;TPC_MCH;B JIHLAVA;15/3/2022;2;36,01;36,01
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000006630;0;3000000325;7;FS45;VENTILADOR PRIMA 3 EN 1;1;23,45;2,81;GQM_MCH;PRIMA;15/3/2022;1;14,35;14,35
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000006930;0;3000000325;0;NGNG0020AERREG;NIAGARA REGULAR 20 ONZAS;1;2,41;0,29;GQM_MCH;NIAGARA;15/3/2022;1;1,94;1,94
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000006930;0;3000000325;0;NGNG0020AERHVY;NIAGARA HEAVY 20 oz;1;2,41;0,29;GQM_MCH;NIAGARA;15/3/2022;1;1,94;1,94
NO ANULADO;M;Factura;ZF03;15/3/2022;RE;Natural;1000011655;0;3000000171;1;GCSTBS5854-013;PLANCHA OSTER 1200W 200ML VAPOR ROC NARA;1;19,92;2,39;GQM_MCH;OSTER;15/3/2022;1;14,66;14,66
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000005816;0;3000000171;12;723-L280;COLADOR LUX AZUL 25.3X24.5X13CM C/AGARRA;1;1,98;0,24;GQM_MCH;LUX;16/3/2022;1;1,42;1,42
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000005816;0;3000000171;12;712-34101;PORTA RETRATO RAINBOW MDF/VID 5X7 P;1;2,68;0,32;GQM_MCH;RAINBOW;16/3/2022;1;1,53;1,53
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000011657;0;3000000171;1;CG120W-012-000;SANDUCHERA OSTER 3EN1/WAFLERA 1500W;1;74,73;8,97;GQM_MCH;OSTER;16/3/2022;1;42,21;42,21
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000011657;0;3000000171;12;739-91060;PORTA OLLA LIFE HIERRO;1;5,61;0,67;GQM_MCH;LIFE ART;16/3/2022;1;3,93;3,93
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000011657;0;3000000171;12;718-32475;FLOR ARTIF DECORE 60X20CM V.COLOR TELA;2;26,3;3,16;GQM_MCH;DECORE;16/3/2022;2;9,34;9,34
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000011658;0;3000000325;0;4DW12-011-000;JARRA P/CAF W12B  OSTER 12TZ C/ CARTON;1;9,38;1,13;GQM_MCH;OSTER;16/3/2022;1;5,44;5,44
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000003590;0;3000000248;1;4793-013-000;OLLA PRESION OSTER 9LT 4 VALVULA SEG.;1;61,86;7,41;GQM_MCH;OSTER;16/3/2022;1;36,74;36,74
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000003590;0;3000000248;12;748-440206;SET COPAS PASABACHE 655cc VIDRIO 3PCS;1;7,14;0,86;GQM_MCH;PASABACHE;16/3/2022;1;4;4
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000003590;0;3000000248;6;OSF818-LA013;VENTILADOR OSTER PEDESTAL 18PULG/5 ASPAS;1;41,89;5,03;GQM_MCH;OSTER;16/3/2022;1;25,98;25,98
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000003590;0;3000000248;0;RES6500;ALISADORA CABELLO REMINGTON TURBO BOOST;1;44,05;5,29;GQM_MCH;REMINGTON;16/3/2022;1;28,36;28,36
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000003590;0;3000000248;0;RNSM0750VIDBLK;RON SAN MIGUEL BLACK 7 A�OS 750cc;1;10,14;1,22;GQM_MCH;SAN MIGUEL;16/3/2022;1;7,99;7,99
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000003590;0;3000000248;0;CVAS0330VIDREG;ASAHI SUPER DRY 330 cc 4 PACK;6;42,84;5,14;GQM_MCH;ASAHI;16/3/2022;6;33,68;33,68
ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000011659;0;3000000325;1;LM-YL1-1159BXN;DISPENSADOR PRIMA 500W 3TEMP NEGRO L/LED;1;172,05;20,65;GQM_MCH;PRIMA;16/3/2022;0;0;0
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000004216;0;3000000171;6;OPF007-LA012;VENTILADOR OSTER DE PISO 20PULG 3VL;1;42,9;5,15;GQM_MCH;OSTER;16/3/2022;1;22,77;22,77
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000011660;0;3000000171;0;10050451;VINO TINTO DO�A PAULA ESTATE MALBEC 750M;1;15,46;1,86;GQM_MCH;DONA PAULA;16/3/2022;1;11,44;11,44
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000011660;0;3000000171;0;10085942;VIVANCO- LA MALDITA GARNACHA TINTO 750ML;1;10,7;1,28;GQM_MCH;VIVANCO;16/3/2022;1;8,7;8,7
NO ANULADO;M;Factura;ZF03;16/3/2022;RE;Natural;1000010534;MACHALA;3000000248;4;KDL42SS611U;TV 42 PRIMA LED SMART FHD BLUETOOTH;1;351,56;42,18;GQM_MCH;PRIMA;16/3/2022;1;193,92;193,92
